filename,label,rms_mean,mfcc4_mean,mfcc5_mean,chroma_stft_mean,mfcc3_mean,mfcc6_mean,rolloff_mean,mfcc9_mean,mfcc1_mean,spectral_bandwidth_mean,mfcc7_mean,perceptr_mean,rms_var,perceptr_var,zero_crossing_rate_mean,tempo,mfcc9_var,harmony_var,mfcc10_mean,mfcc14_mean
blues.00033.0.wav,0,0.1166118308901786,38.27837371826172,5.801168441772461,0.2427655607461929,41.93325424194336,25.42342567443848,1519.9956805889424,-20.25935935974121,-280.7379455566406,1652.541006807834,-6.309075832366943,-3.859991556964815e-05,0.0026359013281762,0.0005599986761808,0.0296048677884615,161.4990234375,97.09461212158205,0.0140702966600656,-5.863239765167236,-4.902615070343018
blues.00033.1.wav,0,0.1390368044376373,32.991241455078125,-10.98650074005127,0.2582599520683288,32.93035888671875,31.73042678833008,4429.2970628004805,-28.210084915161133,-210.66604614257807,2326.2678627458054,-29.66524124145508,-1.7558299077791162e-05,0.001693352125585,0.0012993615819141,0.0582970252403846,112.34714673913044,64.12775421142578,0.0173677764832973,-1.4208630323410034,-6.52133321762085
blues.00033.2.wav,0,0.1253595203161239,40.90597915649414,2.964872360229492,0.2957457602024078,31.606863021850582,32.80031204223633,2699.518291766827,-23.958908081054688,-258.2781982421875,1981.3126146030952,-19.783729553222656,2.7359916202840395e-05,0.0008848565048538,0.0006579227629117,0.0350360576923076,151.99908088235293,88.24142456054688,0.0141375232487916,-1.2469792366027832,-8.754048347473145
blues.00033.3.wav,0,0.1944275647401809,14.17579746246338,-11.190876960754396,0.2083889245986938,32.4118766784668,24.183931350708008,3861.731520432693,-33.157222747802734,-200.79461669921875,2199.28785982704,-33.00763320922852,-1.5009447452030145e-05,0.0009399216505698,0.001953549683094,0.0442345252403846,143.5546875,165.7138214111328,0.0339217707514762,3.0044734477996826,-4.458424091339111
blues.00033.4.wav,0,0.1363037675619125,29.479717254638672,5.072238445281982,0.2457770705223083,30.60846900939941,26.040163040161133,3299.7977388822114,-25.976261138916016,-242.0857696533203,2154.489263936425,-25.174409866333008,1.660804286984785e-06,0.001897229347378,0.0003995592123828,0.033330829326923,103.359375,132.63262939453125,0.0187009070068597,11.32306671142578,-4.274600028991699
blues.00033.5.wav,0,0.1530745029449463,28.068971633911133,-2.232273578643799,0.2362568825483322,25.13246726989746,25.200044631958008,4690.262920673077,-27.56549453735352,-201.74774169921875,2365.156255852412,-31.359092712402344,-4.426916348165833e-05,0.0023167843464761,0.0011306634405627,0.0539963942307692,80.74951171875,100.48311614990234,0.0217510182410478,7.866561412811279,-5.24879264831543
blues.00033.6.wav,0,0.1229045391082763,37.49812698364258,-6.376960754394531,0.2849831879138946,26.905048370361328,30.067550659179688,4631.957632211538,-29.64707374572754,-224.6001434326172,2347.226178279275,-33.846710205078125,-7.560722679045284e-07,0.0013094804016873,0.0013844338245689,0.0605656550480769,95.703125,124.49807739257812,0.0121153471991419,-1.3934705257415771,-8.381033897399902
blues.00033.7.wav,0,0.1168262064456939,26.65975379943848,-1.2538704872131348,0.2920855283737182,33.39562225341797,35.831356048583984,3330.9380634014424,-26.53755187988281,-250.09283447265625,2096.398936659751,-24.85808753967285,1.269280164706288e-05,0.0019045178778469,0.0008589053759351,0.0383864182692307,107.666015625,100.68299865722656,0.0130142783746123,-8.056857109069824,-16.42691993713379
blues.00033.8.wav,0,0.111241266131401,26.8043270111084,-1.4417898654937744,0.3075345456600189,37.760292053222656,24.21153450012207,2121.2689678485576,-20.062889099121094,-261.0598449707031,1884.3569086080888,-12.766363143920898,1.8596378140500747e-05,0.0012070126831531,0.0003931165556423,0.0284893329326923,78.30255681818181,51.92934799194336,0.0116951586678624,-5.905534267425537,-6.992039680480957
blues.00033.9.wav,0,0.1160769611597061,40.79824066162109,1.9280320405960083,0.25582155585289,37.3073844909668,29.971155166625977,1758.6829552283657,-18.62604331970215,-265.329833984375,1725.1687608903128,-8.243099212646484,-4.086004992132075e-05,0.0022176499478518,0.0012843376025557,0.0339054987980769,161.4990234375,78.1416244506836,0.0125865135341882,-5.5998616218566895,-1.522876262664795
blues.00034.0.wav,0,0.1623908281326294,20.729923248291016,-8.043807029724121,0.2380529195070266,10.911565780639648,30.55458641052246,3420.3008563701924,-27.695934295654297,-207.4545440673828,2104.004280466579,-19.776195526123047,-1.7889259424919146e-06,0.0032148915342986,0.0025380456354469,0.0437687800480769,184.5703125,88.62053680419922,0.0226246248930692,10.582682609558104,-5.876735687255859
blues.00034.1.wav,0,0.0976652279496193,28.647438049316406,-1.7237060070037842,0.2810149192810058,16.082944869995117,31.26054000854492,3762.844426081731,-24.101619720458984,-242.6455535888672,2215.7607670558955,-13.05260181427002,-3.715417733474169e-06,0.0013241888955235,0.0008933280478231,0.0461876502403846,143.5546875,87.65689849853516,0.0082653369754552,9.090587615966797,-2.604215383529663
blues.00034.2.wav,0,0.1024051159620285,31.47446632385254,0.8977806568145752,0.2497655004262924,17.905502319335938,30.09060478210449,3230.1461087740386,-27.611501693725582,-266.4171142578125,2101.298252263833,-13.505266189575195,4.546208947431296e-05,0.0016657164087519,0.0011773789301514,0.0389498197115384,129.19921875,102.26083374023438,0.0092692589387297,-2.257850646972656,-6.542583465576172
blues.00034.3.wav,0,0.1224609985947609,30.25973129272461,-5.675877094268799,0.2904391288757324,27.41563606262207,26.932598114013672,3085.376727764423,-27.636117935180664,-238.3872833251953,2079.082318340277,-21.1788330078125,2.540561399655417e-05,0.0021803048439323,0.0011057551018893,0.041045673076923,184.5703125,109.86966705322266,0.0137353604659438,8.00483226776123,-7.439435482025146
blues.00034.4.wav,0,0.1457745283842086,18.932435989379883,-0.0141255818307399,0.2687858641147613,14.528674125671388,33.88314437866211,2572.472393329327,-31.143178939819336,-212.94134521484372,1959.9515629680827,-15.6668701171875,-3.0254344892455265e-05,0.0018512927927076,0.0007270609494298,0.0384502704326923,117.45383522727272,155.13140869140625,0.0199321880936622,2.275979995727539,-6.89731502532959
blues.00034.5.wav,0,0.1716749817132949,20.209739685058597,-1.724833607673645,0.2583184540271759,10.034171104431152,31.77860641479492,4534.8097581129805,-34.73482894897461,-177.4678192138672,2361.461205882142,-28.0155086517334,-5.009299457015004e-06,0.0035327549558132,0.002858760068193,0.0510366586538461,123.046875,79.2920150756836,0.0252821054309606,17.52734375,0.9602457880973816
blues.00034.6.wav,0,0.1043960750102996,28.14143943786621,-1.6296616792678833,0.2835671603679657,3.689855337142944,31.32460594177246,4214.13067157452,-31.76491928100586,-214.6681060791016,2212.504013796964,-14.62798309326172,1.8720622392720543e-05,0.0019361523445695,0.0014975778758525,0.064501953125,184.5703125,122.21623992919922,0.009319445118308,-0.4667322039604187,2.531299829483032
blues.00034.7.wav,0,0.1566474139690399,26.40074348449707,-3.78782320022583,0.2314313054084777,11.125225067138672,35.48514938354492,4096.277794471154,-23.5952262878418,-192.5716094970703,2231.0681062884582,-21.83687973022461,6.084113920223899e-05,0.0045808646827936,0.0027851464692503,0.0461651141826923,123.046875,81.20758819580078,0.0222079548984766,6.124115467071533,-1.9416534900665283
blues.00034.8.wav,0,0.1445419490337371,27.96070098876953,-0.8294004201889038,0.2651900053024292,10.098880767822266,33.09797286987305,3369.283728966346,-27.852069854736328,-205.8932342529297,2129.3931017990126,-24.888416290283203,3.89115302823484e-05,0.0028379161376506,0.0028343223966658,0.0454026442307692,143.5546875,101.1870346069336,0.0166586730629205,7.040952682495117,-3.6402742862701416
blues.00034.9.wav,0,0.149223506450653,34.5943603515625,-4.305129051208496,0.2675114572048187,22.86701011657715,31.30582618713379,3647.5589693509614,-25.20659446716309,-219.25881958007807,2169.1789552865907,-15.739086151123049,-1.508130480942782e-05,0.0027585721109062,0.0012876478722319,0.0366286057692307,161.4990234375,79.56705474853516,0.0206422507762908,-1.8622610569000244,-10.584501266479492
blues.00035.0.wav,0,0.194526270031929,15.877830505371094,-14.773394584655762,0.2394080162048339,17.14998435974121,24.75129127502441,3307.914100060096,-26.972240447998047,-173.4390411376953,2108.5596833364184,-28.721769332885746,2.5917577659129165e-05,0.0037409749347716,0.0017940236721187,0.0452749399038461,64.599609375,90.12228393554688,0.0355306714773178,3.716148376464844,-7.968564987182617
blues.00035.1.wav,0,0.1923490911722183,27.897817611694336,-7.394199371337891,0.2350126355886459,15.548319816589355,32.01053237915039,4847.952223557692,-28.804861068725582,-152.35528564453125,2425.56229855653,-32.5030517578125,-7.47114754631184e-05,0.0028886923100799,0.0030321686062961,0.0515963040865384,123.046875,115.57525634765624,0.0316796749830246,-0.608299732208252,-3.230153083801269
blues.00035.2.wav,0,0.1807678490877151,19.29897117614746,-15.292949676513672,0.2558546364307403,7.79233455657959,27.040868759155277,1986.686448317308,-21.332609176635746,-183.60888671875,1770.16236913262,-13.520402908325195,-4.823764538741671e-05,0.0039021740667521,0.0023065719287842,0.046221454326923,129.19921875,136.87669372558594,0.0299560036510229,4.13910722732544,-11.87613582611084
blues.00035.3.wav,0,0.1336081773042678,25.03803825378418,0.1118123009800911,0.3541890382766723,-3.78737473487854,25.220605850219727,2212.785081129808,-9.539793014526367,-185.70928955078125,1677.5471588069424,-21.954051971435547,4.426108716870658e-06,0.0023789142724126,0.0017591029172763,0.040996844951923,151.99908088235293,75.552978515625,0.013828894123435,-3.9651541709899902,-10.645255088806152
blues.00035.4.wav,0,0.1833080500364303,22.702449798583984,-2.267307996749878,0.2892396152019501,13.435680389404297,25.398380279541016,3833.98681640625,-21.54938316345215,-166.4458465576172,2198.4173826717497,-26.973970413208008,-3.427926640142687e-05,0.003164651338011,0.0021016942337155,0.0421837439903846,135.99917763157896,202.15077209472656,0.0295883566141128,0.8944597840309143,-7.661231994628906
blues.00035.5.wav,0,0.1853498667478561,20.85118293762207,-4.396449565887451,0.2856349945068359,14.37480926513672,24.14955711364746,4073.502291165865,-21.61007308959961,-148.4236297607422,2274.329158391852,-31.526317596435547,2.6311134206480347e-05,0.0025429537054151,0.0016803903272375,0.0495304987980769,135.99917763157896,117.59375,0.0300582330673933,9.290904998779297,-6.314767360687256
blues.00035.6.wav,0,0.1817078739404678,26.6675968170166,-2.826690912246704,0.2986416220664978,26.85010528564453,25.932767868041992,4132.635779747596,-24.656858444213867,-164.06985473632812,2335.189309208145,-29.905776977539062,4.443105353857391e-05,0.0031257432419806,0.00147121748887,0.0505446213942307,89.10290948275862,72.7281723022461,0.0295284260064363,8.087437629699707,-3.200667142868042
blues.00035.7.wav,0,0.1499902606010437,13.394974708557127,-15.173029899597168,0.3192195296287536,9.574779510498049,27.822622299194336,2920.1508037860576,-28.534387588500977,-177.0945587158203,1972.6051282893825,-19.67089080810547,5.633904947899282e-06,0.0015805436996743,0.0030372207984328,0.047119140625,123.046875,89.39893341064453,0.0152248609811067,3.731006145477295,-6.445995807647705
blues.00035.8.wav,0,0.1622947603464126,23.21401023864746,-11.547320365905762,0.3308556973934173,21.731678009033203,23.48265838623047,2608.1678185096152,-23.970666885375977,-195.4929962158203,1917.1343648841223,-20.088727951049805,1.0117960300704e-05,0.004092541988939,0.0022184618283063,0.0365948016826923,92.28515625,115.59838104248048,0.0231041498482227,0.6451247334480286,-7.907425403594971
blues.00035.9.wav,0,0.168311595916748,30.972808837890625,6.976569175720215,0.2932600080966949,17.879487991333008,20.28621482849121,4061.741849459135,-26.49696922302246,-178.0651397705078,2268.035032843323,-27.911874771118164,-4.710274879471399e-05,0.0029877021443098,0.0014913270715624,0.039404296875,172.265625,91.26627349853516,0.0256330501288175,-0.4738776683807373,-3.319762706756592
blues.00036.0.wav,0,0.1740205883979797,34.38541793823242,3.3407039642333984,0.229165181517601,26.09515190124512,25.84541320800781,2361.778282752404,-22.531784057617188,-235.7162628173828,1866.50106086142,-10.045307159423828,-0.0001124342306866,0.0047742701135575,0.0018167152302339,0.0363919771634615,161.4990234375,98.54425048828124,0.0298479124903678,-8.998664855957031,-2.03452205657959
blues.00036.1.wav,0,0.2349127680063247,24.438217163085938,-4.650153160095215,0.2326932698488235,15.483298301696776,27.063425064086918,2502.9864032451924,-25.367530822753903,-175.23532104492188,1922.0081246252728,-26.24553108215332,0.0001656824897509,0.0033960554283112,0.002115344395861,0.0339430588942307,143.5546875,138.5134735107422,0.0490686520934104,-0.2174936085939407,-4.749077796936035
blues.00036.2.wav,0,0.1972217559814453,23.40261459350586,-0.4471559822559356,0.2481146454811096,11.266865730285645,26.95534896850586,3145.7525165264424,-27.907501220703125,-183.24078369140625,1996.8892205773648,-28.070466995239254,1.8885884855990296e-06,0.0023783021606504,0.0018932105740532,0.0383188100961538,86.1328125,71.96766662597656,0.0339640825986862,-5.13427734375,-10.380373001098633
blues.00036.3.wav,0,0.1689893156290054,29.73497009277344,2.6681365966796875,0.2602707743644714,16.778188705444336,23.15836906433105,2363.517503004808,-30.01046371459961,-215.72506713867188,1827.5372270734024,-17.620153427124023,8.689303285791539e-06,0.0028799071442335,0.0015464411117136,0.0321251502403846,161.4990234375,123.82672119140624,0.0262505151331424,-5.021869659423828,-9.352381706237791
blues.00036.4.wav,0,0.1627925336360931,36.70280456542969,10.1253662109375,0.2550654411315918,27.341293334960938,24.2193660736084,1384.9990609975962,-22.975648880004883,-243.0265655517578,1582.9115122300648,-9.27810287475586,-1.1225766684219708e-05,0.0045545417815446,0.0005803685635328,0.026171875,143.5546875,59.398834228515625,0.0276019852608442,-12.854769706726074,-7.715412616729736
blues.00036.5.wav,0,0.210962563753128,20.4400577545166,-5.921410083770752,0.2332759797573089,20.10070037841797,19.656967163085938,2745.4833984375,-28.62431907653809,-192.8045654296875,1890.9656934847803,-26.249038696289062,-8.01897476776503e-05,0.0054910429753363,0.0030105698388069,0.0388784555288461,151.99908088235293,96.25669860839844,0.0428541675209999,-7.680745601654053,-8.510140419006348
blues.00036.6.wav,0,0.2200123816728592,25.64048957824707,-2.6862385272979736,0.2006998360157013,17.949068069458008,27.049962997436523,2698.1103515625,-28.93611717224121,-199.0038146972656,1966.1206828759684,-22.4448299407959,-3.869565625791438e-05,0.0028091089334338,0.001582543249242,0.035576923076923,161.4990234375,97.53722381591795,0.0448805540800094,-6.131401062011719,-4.73220157623291
blues.00036.7.wav,0,0.2112621665000915,22.24374389648437,-0.6485710144042969,0.2182399630546569,12.8912353515625,28.173603057861328,2495.532602163461,-27.058927536010746,-193.4174346923828,1857.6497278465035,-21.951045989990234,-9.587916429154576e-05,0.0055639571510255,0.0045893397182226,0.0441105769230769,112.34714673913044,82.3463363647461,0.0391907021403312,-10.436434745788574,-5.222713947296143
blues.00036.8.wav,0,0.200864553451538,22.100339889526367,-6.673865795135498,0.2198585718870163,12.929092407226562,21.9653434753418,3387.3384915865386,-29.17089080810547,-177.6380157470703,2092.219208687276,-31.841184616088867,4.635642108041793e-05,0.0039925538003444,0.0028882275801151,0.0380258413461538,151.99908088235293,68.4031753540039,0.0351407267153263,-3.3626065254211426,-8.357081413269043
blues.00036.9.wav,0,0.1964387595653534,23.391815185546875,-0.5417762398719788,0.2447154521942138,12.937424659729004,26.820032119750977,3000.817495492789,-31.424877166748047,-186.5962829589844,2057.8383395196465,-35.480831146240234,1.7609527276363224e-05,0.006533415056765,0.0016771765658631,0.0421461838942307,143.5546875,95.38823699951172,0.0374461263418197,-7.42251443862915,-12.540596961975098
blues.00037.0.wav,0,0.04702964797616,23.319580078125,7.251607418060303,0.2342209964990615,24.38329315185547,17.70166778564453,1907.013596754808,-2.1375925540924072,-393.7581481933594,1556.2184592803444,-0.0701034218072891,-2.0197089156681614e-07,0.001870440901257,0.0008019368397071,0.039532001201923,129.19921875,110.26338958740234,0.0022257789969444,-1.5680948495864868,-5.428889274597168
blues.00037.1.wav,0,0.0675865113735199,28.05413818359375,-2.0014142990112305,0.2155250608921051,12.340681076049805,19.37576484680176,2736.8701171875,-17.578222274780273,-322.72613525390625,1721.9559828077452,-9.487850189208984,-1.2238338058523368e-06,0.0020154817029833,0.0006802190328016,0.0537109375,75.99954044117646,174.42352294921875,0.0048621892929077,-0.6552265882492065,-5.19719934463501
blues.00037.2.wav,0,0.0567845553159713,22.614152908325195,5.685770511627197,0.2383748441934585,4.929315090179443,32.60715103149414,3389.9059119591348,-15.61303997039795,-321.7757568359375,1906.181071709197,-12.27512550354004,-2.880117426684592e-05,0.0016154180048033,0.0006432894733734,0.074737079326923,75.99954044117646,166.1604461669922,0.0032306271605193,2.643666505813598,-2.849707126617432
blues.00037.3.wav,0,0.0785512775182724,31.41418838500977,10.668152809143066,0.2542881965637207,35.48207092285156,18.69951629638672,1704.7671274038462,-8.774214744567871,-350.0807800292969,1584.6559845452027,-6.522267818450928,-5.657213841914199e-05,0.0034402774181216,0.0007819577003829,0.0296086237980769,123.046875,183.42626953125,0.0075152292847633,4.023568153381348,-15.909412384033203
blues.00037.4.wav,0,0.0679579600691795,29.55856132507324,7.890560150146484,0.2491733580827713,23.31212043762207,22.487215042114254,2348.527080829327,-13.447198867797852,-336.7140197753906,1676.9872940674245,-2.673372268676758,-2.990708480865578e-06,0.0023253848776221,0.0006828730693086,0.0429048978365384,83.35433467741936,130.88735961914062,0.0051117963157594,1.4247673749923706,-7.760561943054199
blues.00037.5.wav,0,0.0648906826972961,27.592134475708008,10.05496883392334,0.2952151894569397,21.14313697814941,29.46076011657715,2177.752216045673,-12.593500137329102,-347.4829406738281,1544.4937883024036,0.249311938881874,-1.2349182725301944e-05,0.0021765166893601,0.0012327252188697,0.0486065204326923,123.046875,106.42112731933594,0.0037604921963065,-6.183518886566162,-8.980413436889648
blues.00037.6.wav,0,0.055485863238573,33.79038619995117,6.202164173126221,0.2201146483421325,30.06757926940918,21.524995803833008,2047.2278771033652,-14.767939567565918,-345.6646728515625,1647.5012258257386,-6.632143020629883,-9.225184840033762e-06,0.0011284752981737,0.001199058140628,0.0480055588942307,112.34714673913044,152.34068298339844,0.0022269992623478,-3.78153395652771,-4.4759521484375
blues.00037.7.wav,0,0.0860641598701477,23.467130661010746,1.8065298795700075,0.2919326722621918,-0.5816887617111206,25.29182243347168,2599.8858173076924,-11.706354141235352,-280.3011474609375,1785.473751584183,-12.45457649230957,-6.313893209153321e-06,0.0019189632730558,0.0007662727730348,0.052178485576923,117.45383522727272,207.37713623046875,0.0076301228255033,4.391977787017822,-17.373733520507812
blues.00037.8.wav,0,0.0884097293019294,26.829893112182617,4.926657676696777,0.2402987331151962,12.981635093688965,23.785053253173828,2232.910344050481,-9.29400634765625,-305.4723205566406,1669.5300936902152,-9.792466163635254,-1.0399097845947836e-05,0.002178429858759,0.0007119275978766,0.0420447716346153,135.99917763157896,158.93145751953125,0.0083578582853078,3.181729793548584,-11.898052215576172
blues.00037.9.wav,0,0.0788703188300132,28.7951602935791,8.281888008117676,0.2492908984422683,19.777606964111328,26.58840560913086,2249.557166466346,-9.598142623901367,-309.4842834472656,1724.6928661216084,-19.85467529296875,-1.3335727999219673e-05,0.001961164176464,0.0006226209225133,0.0453500600961538,161.4990234375,114.25851440429688,0.0064880857244133,-0.3597760200500488,-6.846488952636719
blues.00038.0.wav,0,0.2012440860271453,23.539958953857425,-1.5081936120986938,0.2884774208068847,20.939008712768555,24.54427146911621,3634.887507512019,-22.259300231933597,-159.3078155517578,2198.561523514617,-26.185962677001957,0.0001692970981821,0.0024565700441598,0.001371388323605,0.0423865685096153,73.828125,121.35733032226562,0.0376612767577171,11.53635597229004,-5.990333080291748
blues.00038.1.wav,0,0.1904949992895126,25.41259765625,-3.4250314235687256,0.2484600394964218,18.236257553100582,20.230876922607425,3311.144080528846,-17.757482528686523,-185.13119506835935,2113.543779535513,-26.667787551879883,1.91384824574925e-05,0.0044064484536647,0.0018302269745618,0.0350435697115384,172.265625,139.3015594482422,0.0338473431766033,3.6197221279144287,-6.28828763961792
blues.00038.2.wav,0,0.1120629236102104,27.6223087310791,2.60912561416626,0.2371034622192382,19.747678756713867,19.206064224243164,3973.0416165865386,-22.11552047729492,-247.4429168701172,2218.412470005225,-26.798328399658203,6.072339147067396e-06,0.0009698161738924,0.0007076977635733,0.0586275540865384,129.19921875,265.05572509765625,0.0118015399202704,4.0940775871276855,-6.646929264068604
blues.00038.3.wav,0,0.1454375982284546,31.208232879638672,-8.34028148651123,0.2889682650566101,11.586625099182127,29.462417602539062,3011.2528170072114,-7.9487528800964355,-193.5543212890625,1975.295347263817,-25.99978828430176,-3.703472611960024e-05,0.0015253387391567,0.0013832115801051,0.0392615685096153,86.1328125,233.4350433349609,0.0178288724273443,5.020061016082764,-7.057590961456299
blues.00038.4.wav,0,0.1787095069885254,22.16322326660156,-10.83213996887207,0.2341952323913574,16.909547805786133,25.21724319458008,3651.948429987981,-25.63800048828125,-170.90203857421875,2214.2750051655366,-22.630918502807617,-1.3963979654363357e-05,0.0016162615502253,0.0023379737976938,0.0592134915865384,73.828125,167.4036407470703,0.0266071259975433,10.02964973449707,-7.50526237487793
blues.00038.5.wav,0,0.1485428214073181,20.72846031188965,0.0374820418655872,0.2485003173351287,18.82310485839844,18.77838897705078,3199.005784254808,-19.50908851623535,-213.19937133789065,2109.0433259211604,-25.17564392089844,-3.655859472928569e-05,0.0034763179719448,0.0019035058794543,0.0410381610576923,172.265625,165.18289184570312,0.019066073000431,5.837692260742188,-8.857946395874023
blues.00038.6.wav,0,0.1226419135928154,29.268198013305664,10.062652587890623,0.2862931787967682,20.99444580078125,23.350624084472656,2600.382737379808,-10.178006172180176,-240.8954620361328,1966.454030487272,-22.146825790405277,0.0001164383866125,0.0046113096177577,0.0011352896690368,0.0282001201923076,89.10290948275862,129.9150848388672,0.0162301920354366,2.5034019947052,-8.878305435180664
blues.00038.7.wav,0,0.1737993955612182,32.37059020996094,-1.6046061515808103,0.2688377499580383,21.24424171447754,28.21742820739746,3233.127629206731,-12.396870613098145,-195.1671600341797,2024.9413959754309,-28.35457420349121,9.6496523838141e-06,0.0037173680029809,0.0012738617369905,0.0388897235576923,86.1328125,131.33670043945312,0.0292813908308744,4.474606990814209,-9.410796165466309
blues.00038.8.wav,0,0.204238086938858,30.843494415283203,0.9158109426498412,0.2930634617805481,26.969226837158203,27.12764549255371,4572.078763521635,-22.18219375610352,-153.28463745117188,2394.0719771487657,-34.8244743347168,3.289406595285982e-05,0.0027523811440914,0.0014921937836334,0.0493502103365384,172.265625,162.41966247558594,0.0388922691345214,11.978699684143066,-5.350164413452148
blues.00038.9.wav,0,0.2048299014568328,30.062862396240234,-3.9159469604492183,0.2778984904289245,29.582244873046875,27.89068603515625,3243.8114107572114,-17.205595016479492,-169.47027587890625,2171.5384486166936,-23.89463806152344,7.211686170194298e-05,0.0033960971049964,0.0008130074711516,0.0474496694711538,151.99908088235293,78.45466613769531,0.0413045473396778,7.08827018737793,-6.776345252990723
blues.00039.0.wav,0,0.068054124712944,17.0075626373291,7.272554874420166,0.2657791078090668,12.193427085876465,25.109724044799805,975.3712815504808,-21.181114196777344,-351.6596374511719,1242.2552593991936,-16.700576782226562,-1.2738970326608978e-05,0.0003822214202955,0.0002665760403033,0.0301870492788461,172.265625,49.70381546020508,0.0044190427288413,-13.085113525390623,-18.015424728393555
blues.00039.1.wav,0,0.0738431736826896,16.058279037475586,11.119780540466309,0.2419000715017318,18.11907958984375,20.74685478210449,1817.6508037860576,-20.407804489135746,-323.1407165527344,1546.5141958457552,-8.076176643371582,-1.157148835773114e-05,0.0023492716718465,0.000315026321914,0.0265512319711538,172.265625,37.25978088378906,0.0069803139194846,-11.50631046295166,-12.540104866027832
blues.00039.2.wav,0,0.0763490200042724,20.919137954711918,6.06358528137207,0.2299356758594513,20.64996910095215,19.07654571533203,1571.0128079927886,-15.575098037719728,-341.03668212890625,1477.7260517122954,-5.518247604370117,5.368459824239835e-06,0.0013629611348733,0.0003706690913531,0.0345477764423076,112.34714673913044,118.8431625366211,0.00609538750723,-11.7374267578125,-9.493172645568848
blues.00039.3.wav,0,0.0620228238403797,26.00464630126953,13.63230800628662,0.235280230641365,21.40518951416016,22.132572174072266,1385.8272611177886,-13.585782051086426,-369.2799987792969,1454.3270011002965,-2.526845216751098,-6.510956609417917e-06,0.0010639423271641,0.0001757011195877,0.0254094050480769,123.046875,74.271484375,0.0043295631185173,-8.971758842468262,-18.33024787902832
blues.00039.4.wav,0,0.1053674519062042,22.4455680847168,-7.271637439727783,0.2393793612718582,16.769725799560547,33.924705505371094,3280.749136117789,-25.474063873291016,-262.6469421386719,2012.8188537940712,-18.917211532592773,-5.747408522438491e-06,0.0021399273537099,0.0003799881378654,0.0402719350961538,112.34714673913044,94.37055206298828,0.0121437953785061,1.255837321281433,-4.165460586547852
blues.00039.5.wav,0,0.0755486041307449,19.558012008666992,15.4990234375,0.2549118101596832,18.43572998046875,25.360820770263672,1743.0299729567307,-13.978492736816406,-356.8854675292969,1507.7906079238446,-5.1219635009765625,8.47914725454757e-06,0.0015404791338369,0.0002730940468609,0.023565204326923,123.046875,115.18560028076172,0.0066609834320843,-8.309732437133789,-12.212458610534668
blues.00039.6.wav,0,0.0743948444724083,19.020021438598636,-11.45577621459961,0.3055141866207123,5.869147300720215,35.21435546875,3483.244065504808,-33.45847702026367,-258.05438232421875,2105.135390615279,-21.63675880432129,1.8535942217567936e-05,0.0004610643954947,0.0004298211133573,0.0520169771634615,123.046875,125.64285278320312,0.004993803333491,2.491127014160156,-8.050206184387207
blues.00039.7.wav,0,0.0686300173401832,27.106340408325195,13.955491065979004,0.2963735461235046,15.673316955566406,27.26665496826172,1943.1231219951924,-16.930389404296875,-319.0182800292969,1615.5584597346794,-5.207576274871826,-2.5584960894775577e-05,0.0013241971610113,0.0002202617033617,0.0295034555288461,89.10290948275862,115.61396026611328,0.0053369794040918,-9.101279258728027,-10.768303871154783
blues.00039.8.wav,0,0.1487968116998672,15.84403133392334,-8.159780502319336,0.2705855369567871,4.087659358978272,35.203487396240234,4326.765887920673,-18.852596282958984,-202.1224822998047,2223.279025326628,-30.672460556030277,1.4198267308529466e-05,0.0041212732903659,0.0004794950655195,0.0636117788461538,143.5546875,126.96202087402344,0.0247646011412143,1.8097703456878664,-4.82579517364502
blues.00039.9.wav,0,0.1052140146493911,14.478228569030762,5.669475555419922,0.2289585173130035,28.27262306213379,13.005001068115234,2500.8330829326924,-20.773143768310547,-310.0302734375,1873.3930199056256,-11.386713027954102,-1.6950867575360462e-05,0.0051159295253455,0.000402557750931,0.0244816706730769,112.34714673913044,124.3741455078125,0.0149901695549488,-4.305145263671875,-14.655583381652832
blues.00040.0.wav,0,0.1372700333595276,71.69044494628906,-13.065327644348145,0.3468793928623199,-3.4333553314208984,37.63167953491211,5243.831881009615,-20.281084060668945,-105.90586853027344,2387.763573965244,-17.80708885192871,-0.0041812658309936,0.0007361568859778,0.0038882871158421,0.1025127704326923,117.45383522727272,38.63872909545898,0.0093391155824065,18.371849060058597,10.350788116455078
blues.00040.1.wav,0,0.1418832391500473,71.49012756347656,-15.73609733581543,0.4156292378902435,-4.591789245605469,39.17699813842773,5315.5540114182695,-16.385190963745117,-97.26119232177734,2400.309020502996,-14.084291458129885,-0.0046409834176301,0.0009203957743011,0.0047908024862408,0.1102764423076923,117.45383522727272,51.36348342895508,0.0091490279883146,19.9562931060791,6.737279415130615
blues.00040.2.wav,0,0.1298162788152694,72.4356689453125,-11.45284938812256,0.3853417038917541,-2.3024215698242188,38.49039077758789,5118.3595628004805,-20.12318992614746,-115.38876342773438,2374.36223280318,-12.594074249267578,-0.0040390891954302,0.0009457872365601,0.0043127010576426,0.0979229266826923,172.265625,54.94049072265625,0.007374579552561,14.164713859558104,6.295585632324219
