genre,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
country,0.31272689,0.10427781,1654.4094241284452,2105.4593582487328,3907.9599473426624,0.06018472363205723,75.99954044117646,-175.00964,115.713554,5.100794,58.16809,-3.3074555,29.656008,-10.033722,19.659372,-16.311836,13.744991,-8.834571,7.2225156,-8.883326,4.751006,-11.4880905,0.92021435,-8.160396,1.1886197,-7.9795494,-5.6592975
country,0.35711694,0.1549709,1881.2205097000312,2116.1645632246054,4111.442888087297,0.08111548663476412,129.19921875,-82.9455,122.53113,-16.672253,40.01724,-15.014211,21.675644,-18.251837,18.362713,-17.989063,16.989252,-16.042936,8.533768,-8.709853,10.766406,-4.6239805,7.2427526,-7.600783,5.2961807,-5.509711,-0.18257076
country,0.31912956,0.13616844,1468.4574661840363,1960.481150493006,3212.660645664153,0.05492503202339521,129.19921875,-164.78546,123.44315,4.22473,48.800877,-5.1533303,22.848055,-7.809706,19.28812,-11.021052,21.256647,-9.741073,5.161778,-6.143532,5.4232335,-9.920733,3.909134,-7.3305373,1.3860341,-8.843821,-3.7325783
country,0.31506595,0.13006952,1741.8884862990076,1985.7526620404985,3791.309273491879,0.07544530645784996,135.99917763157896,-137.86005,121.520035,-13.279323,43.328953,-10.695389,17.859846,-7.950051,9.101156,-19.791092,9.442091,-19.604746,6.9056215,-12.5497055,-0.7610515,-9.155741,1.4590724,-8.294413,-3.7427933,-6.868958,-0.47401792
country,0.34823006,0.16378078,1796.711976172283,2148.582891685147,4165.017763921113,0.07328712599091261,112.34714673913044,-101.2983,120.435974,-0.4128397,49.037693,-15.870199,19.87758,-13.0966215,18.572927,-15.718036,15.2437315,-5.91671,6.6559696,-10.362755,7.086759,-8.216911,6.206989,-8.38423,2.9266846,-6.6580515,-1.3242376
country,0.28437814,0.14542289,1535.4059360676958,2011.759876201086,3510.470007522477,0.0525349840487239,135.99917763157896,-185.06337,120.51211,29.720224,56.37222,-3.028255,22.213934,-10.350044,20.053122,-13.679165,9.170145,-6.4301715,3.3002465,-8.73294,5.0033126,-9.221929,3.7827632,-10.196797,5.9067483,-4.4166937,1.5806316
country,0.3421015,0.14097315,1373.628372258797,1930.5879079919316,3070.4965401138343,0.04291625882153906,69.83741554054055,-178.47949,130.10803,12.076066,47.04983,2.6116672,24.099434,-4.625375,22.778528,-10.929766,13.5343075,-6.8069158,8.726394,-6.0959067,4.0816507,-5.155068,7.86254,-5.255989,3.9590065,-3.1323974,-4.381459
country,0.3145773,0.1072092,1397.8552410654052,1896.199966570267,3101.2558797672564,0.04858304028905646,123.046875,-186.33115,135.86916,5.9504013,45.837704,-5.776936,22.777603,-12.992677,17.125881,-13.76287,9.738707,-8.365436,6.6548285,-9.0857115,5.422782,-6.856298,1.5570384,-8.555395,5.446114,-4.3698983,-4.7165666
country,0.39030823,0.13012476,2166.605874060237,2277.4526931355217,4793.95216656395,0.10233551757057231,89.10290948275862,-94.152916,109.18758,-11.8546715,41.572716,-19.482601,23.833263,-19.930464,20.372795,-17.291353,16.56533,-10.201443,9.38751,-10.049829,7.798575,-15.0875025,3.2730067,-10.460257,7.5392833,-5.544067,2.2245817
country,0.3339356,0.1314034,1614.587917821519,2016.516339793157,3657.9216552167923,0.05825803303847641,83.35433467741936,-185.41428,118.49516,17.795776,48.869015,-2.173466,21.354282,-8.994565,20.53351,-11.412323,9.274986,-5.478168,5.7618504,-2.9883938,3.4418383,-6.0757136,1.2715186,-5.935121,7.086093,-2.1568449,4.8877244
country,0.2634866,0.08254984,1511.6824072378731,1865.111733259854,3237.6494865683003,0.06007520966260634,135.99917763157896,-217.81781,128.37343,-7.5112424,39.2846,-2.5414016,18.173687,-15.148812,16.760801,-15.247553,4.8962364,-6.500653,2.9013944,-11.492002,-0.102925286,-10.617553,2.2566464,-9.159387,6.8608007,6.236822,3.3703074
country,0.28278357,0.11052865,894.5392326361114,1195.98525494391,1639.8291921947505,0.0386682497099768,123.046875,-250.85716,163.07423,-3.8745756,30.153006,5.589061,7.5009394,4.0263863,-2.1164129,-5.477513,-1.062121,-9.981778,1.8189913,-8.753831,-7.0452027,-4.2194414,-8.841707,-7.4066973,-3.3003654,-5.1424313,-9.970611
country,0.3206684,0.13644499,1701.9620057853401,1709.5446449286453,3244.6606841828598,0.09890433161736273,112.34714673913044,-102.481804,135.68375,-46.88445,32.738888,-11.159096,23.469543,-9.779007,16.897072,-11.684482,13.215306,-7.1829667,4.746215,-8.193246,2.5920877,-2.9957347,6.7960844,-2.067776,3.283619,0.27031168,-4.220294
country,0.32132056,0.055416528,858.1117095303139,1238.219531819357,1446.105305611949,0.035363948907579275,129.19921875,-328.71906,167.03047,13.017286,28.825632,11.25177,14.431291,11.699713,7.8014154,-11.720729,2.3800797,-8.350321,-3.8527913,-6.739853,-5.761216,-8.242395,-4.5422,-1.0535564,-4.6027017,-2.859498,-2.230309
country,0.3492893,0.0834524,1131.0769032518176,1458.6956466937386,2216.987316016531,0.050235945959010056,161.4990234375,-229.49329,157.29971,-16.750406,31.881748,-0.10805432,16.648754,1.357668,12.212552,-3.8637102,6.835824,-4.267376,1.334137,-5.9014387,-4.0228686,-5.2541885,-4.54741,-6.798796,-4.4025044,-4.1719646,-6.34093
country,0.3521479,0.08714103,1327.7101967128094,1632.734167099931,2755.833658098898,0.06107367495649652,112.34714673913044,-217.11801,136.18945,-10.363231,51.37767,2.598726,15.119396,-0.6796686,12.281109,-6.2290382,7.803085,-5.412614,3.6122782,-2.7987616,-0.3498286,-0.5604939,0.36267775,-2.2479205,-2.495412,4.1853766,0.34537807
country,0.36519969,0.14430228,1934.7410485390476,1970.080580622144,4048.308802204176,0.09472278615622583,112.34714673913044,-99.33054,117.57579,-29.873354,40.84807,-15.25619,27.988762,-11.962531,13.341765,-11.372493,10.539091,-8.746651,8.420694,-6.8370347,0.44689488,-5.3098555,1.6531308,-7.3515162,0.52297896,-1.4633933,-5.9213367
country,0.29263455,0.11837015,1261.498736765584,1396.3977373594857,2422.3354684781034,0.0605177971529389,143.5546875,-185.85483,155.27069,-25.015507,20.559324,-3.8406792,-0.57958287,-4.573758,-5.901456,-16.531105,-0.44806433,-16.299582,-4.2123995,-16.80468,-4.5491085,-8.363047,-9.982121,-7.767383,-8.349513,-6.849295,-10.196375
country,0.3450435,0.15660793,1711.3330129255453,1873.543709342535,3556.5090949463456,0.08226991492652745,151.99908088235293,-96.24628,131.92442,-26.341778,35.975468,-22.810158,14.495447,-11.845881,11.814582,-21.22422,11.547977,-12.930905,7.1881924,-13.941332,2.9535449,-5.0283117,1.5337492,-4.391591,2.5518255,-5.3600492,-5.971147
country,0.3748582,0.09581993,1548.9063872294403,1823.5579310359783,3289.384131199246,0.06973622994006187,151.99908088235293,-167.00668,132.4709,-17.308983,46.921646,-3.6383252,20.937962,-8.8259325,8.533768,-15.142039,8.106652,-16.94435,6.661936,-10.934709,1.1028379,-6.292039,-3.63586,-7.384878,-2.1708188,-3.835291,-9.659088
country,0.35499328,0.08229554,1534.0502230522666,1696.9819905063841,3117.7596727269433,0.07112819025522042,135.99917763157896,-207.24358,130.93799,-18.50727,33.30124,-3.9344985,15.381376,-6.393797,2.9486027,-16.781153,7.0790563,-8.595193,4.7997184,-12.249361,-1.0135845,-4.5457964,-6.0678244,-5.5366726,-2.3692818,-6.538889,-5.8997445
country,0.37187585,0.17967275,2187.1340254374145,2241.9570926659226,4840.865571980134,0.11371855060904873,95.703125,-60.91825,105.47954,-16.908377,40.71572,-15.026839,36.03335,-12.812083,17.487259,-16.741238,11.763029,-10.137154,13.196802,-12.209422,2.3499122,-12.19226,6.4409447,-1.7899201,6.3283567,-1.331766,-2.7994835
country,0.29725638,0.12828696,1321.6158526816876,1409.93834650134,2589.8631226435614,0.06649877042246713,143.5546875,-183.98438,159.79948,-23.137691,43.02262,-9.470626,8.825906,-1.6558595,4.349173,-13.371262,0.83122236,-13.96949,1.4447742,-7.3807516,0.61156195,-3.3913934,-3.5919597,-9.069878,-3.1678317,-4.073247,-7.056792
country,0.3373224,0.13141257,1513.0709549777368,1558.0992064832817,2922.4536869199537,0.08782189554331013,92.28515625,-118.21476,152.95572,-46.51243,31.121635,-17.298687,6.282562,-3.6962414,13.058594,-13.1422205,15.704863,-13.088502,5.70854,-10.694908,1.0137243,-6.701207,2.588542,-9.805691,0.15128,-3.462106,-7.415149
country,0.3762129,0.043314192,1144.888561549168,1443.9709862774546,2223.7570353284514,0.049895697384957464,129.19921875,-302.41068,150.1164,-3.7138388,26.95196,-0.2614173,13.506062,7.233894,4.227106,1.7578516,6.5712256,-0.50072825,7.9061255,1.3247037,0.4774177,0.087967664,-3.1984918,-1.8258468,0.878718,0.5783261,-3.156568
country,0.31031382,0.11524875,963.6542369667934,1235.6457271367315,1754.931074173434,0.045760600952242846,80.74951171875,-229.05678,180.33003,4.537212,24.171108,1.0911435,4.0153756,-6.0064874,1.902865,-13.129048,0.01598583,-13.500771,1.5909431,-13.422156,-5.68734,-7.6039324,-9.792611,-3.7851264,-4.7948513,-4.7134557,-2.9597528
country,0.38728356,0.15319121,2049.2462808474193,2188.0938979989737,4434.515876504495,0.08936113326566125,99.38401442307692,-101.020874,111.61904,-13.149067,44.606804,-5.94553,29.338867,-7.9442205,19.591711,-22.431093,17.265936,-17.816372,11.403573,-12.458793,1.6445949,-8.516321,2.725518,-7.2944236,4.8751426,-1.2057087,-1.2987939
country,0.37864348,0.16783096,2102.2901763219265,2152.65915610955,4417.928815164588,0.10104778434358082,89.10290948275862,-74.15763,107.61035,-21.188368,47.216305,-5.9845843,17.79499,-20.406624,14.9786215,-15.971437,15.732458,-14.664344,10.680037,-10.130847,4.451704,-7.6493077,6.928254,-9.016342,4.171889,-3.7496874,-3.5898669
country,0.38589016,0.16648406,2253.4147942762393,2261.6012388440204,4799.531148038718,0.10606314651005413,117.45383522727273,-68.574776,101.349686,-16.8994,51.507854,-10.240494,20.057522,-21.787128,15.519601,-18.788992,16.34265,-17.896719,12.110844,-13.195823,3.882896,-8.877574,5.0218263,-9.8212,6.5356474,-4.5066094,-1.8112191
country,0.31846547,0.1310126,1436.111663789828,1729.5519565605437,2924.4271475311775,0.059544633362335654,143.5546875,-148.53708,141.28717,-15.904905,44.664753,0.9870618,13.670254,-13.241115,12.6545315,-11.708021,12.162337,-10.482789,9.917888,-5.0692515,1.3543674,-0.5595955,2.864251,-8.093959,2.1128888,-2.4824815,-4.4323597
country,0.31969607,0.18060894,1964.956170283403,2036.4768024654566,4059.433457801624,0.0929928430732792,172.265625,-80.23084,108.203285,-23.831284,52.62174,-6.4135385,15.064379,-17.638653,9.731315,-16.172585,8.9045315,-15.960604,8.001686,-10.708485,4.5626254,-4.965905,3.9872453,-9.806828,2.6839187,-8.187603,-5.236678
country,0.33792004,0.13540727,1596.3192347628153,1853.3171194381773,3291.640704303219,0.06926758567768755,143.5546875,-146.03406,124.633896,-17.923777,49.246246,-0.16372989,22.78391,-7.1801314,16.748545,-9.71323,15.436437,-7.632503,10.915412,-3.4583304,5.428929,-4.934321,5.1209855,-8.048678,2.6393735,-1.859375,-3.4213555
country,0.3721949,0.13355477,1879.4371808250905,2085.3623390470316,4031.4303015334976,0.07828473934164733,117.45383522727273,-122.42891,111.49043,-13.700005,53.85051,-2.6792428,19.700176,-14.1241455,13.753136,-14.02773,14.631097,-13.9932375,9.227839,-10.554295,3.0150752,-8.303682,5.0866604,-9.635659,4.3253803,-5.6813617,-1.660016
country,0.32857198,0.10857797,1591.3106548664052,1806.6986666770406,3162.97440318663,0.07395969281709204,143.5546875,-170.8428,124.75503,-19.23662,39.212093,-3.7663841,15.302875,-12.9792,8.529965,-11.831754,11.324966,-13.776035,3.11416,-10.082476,2.905311,-5.4852047,2.5340974,-9.193725,1.0816599,-3.5736284,-6.710675
country,0.35365322,0.15261815,1622.8096137745454,1963.307323037429,3527.1653177566704,0.06605051841647332,103.359375,-121.959,123.24601,-8.496771,51.599014,-0.10669131,20.418154,-11.878725,16.262133,-11.52881,11.832639,-8.090614,9.130125,-8.650755,5.554147,-5.7135496,3.9488192,-5.4610395,4.971839,-3.0476742,-3.3254604
country,0.3221738,0.10463604,1321.7634742426656,1667.4024814859297,2584.125931246375,0.052491933729698376,143.5546875,-205.06755,140.98952,-8.963087,36.968815,6.427648,14.8694515,-4.316959,12.225619,-11.42915,11.855211,-7.889388,9.911036,-2.3491375,4.485367,-5.0009093,3.145683,-4.5268893,2.6499436,-3.1149898,-10.708283
country,0.3713997,0.14736076,1927.52511688479,1972.2404209881356,3883.6122729662125,0.09899685203982986,135.99917763157896,-91.654945,115.8513,-30.201815,52.284874,-5.01879,16.961172,-15.656676,13.546172,-12.756255,15.970038,-11.965699,11.068041,-9.953225,2.1009073,-7.821986,5.040983,-7.2945685,3.0502584,-4.4412885,-2.2321153
country,0.35345957,0.08944597,1563.3792652109507,1779.131781731512,3233.794160564095,0.06473823895494973,117.45383522727273,-193.73314,125.576965,-20.945107,46.33686,-2.6908514,12.840516,-6.6026425,10.736069,-10.91958,6.1234164,-9.4414,5.1659884,-3.6614413,0.33287773,-8.011832,0.40246382,-6.5251384,1.1832985,0.7274877,-5.201875
country,0.37044108,0.176431,2335.0896331583326,2212.517869959305,4839.225184889791,0.12120930611948956,161.4990234375,-50.79226,96.71365,-24.32533,66.08502,-14.70023,24.393627,-21.02959,12.470781,-18.150887,13.260366,-12.813221,9.800077,-11.347794,4.9309936,-7.8565717,5.746794,-10.30359,3.7309506,-3.2364693,0.3896289
country,0.25101602,0.09251183,1537.7806405042602,1716.230041261782,3055.5581927022913,0.06812788512664346,86.1328125,-213.623,117.20727,-21.871634,45.657173,-10.2800045,5.05799,-11.914002,5.574868,-17.7996,0.18725963,-14.170548,-1.1572179,-10.304957,-4.0669403,-6.6386614,-5.4238014,-9.721564,-3.2093642,-4.4566813,-9.15581
country,0.36671874,0.20668623,1474.7471730595228,1745.5611955508487,3107.8590623187356,0.0629996102813225,112.34714673913044,-104.32959,136.42427,-20.96272,52.845562,2.018694,20.423431,-11.615844,17.667425,-15.739916,11.050942,-11.3228245,3.6751573,-6.4964414,0.039819162,-2.0384977,2.1921766,-7.1179533,1.8479372,1.6751455,-1.4926864
country,0.32885525,0.17527841,1557.7510486716924,1762.1920753543834,3220.9541763341067,0.0673669518561485,89.10290948275862,-124.79657,127.310844,-23.381498,47.375706,0.5761373,16.01138,-9.977922,16.199665,-16.736052,6.7884483,-8.195151,3.2016318,-1.5992866,-2.1537287,-3.5309863,2.2144253,-1.4061264,-1.685799,-1.0267595,-2.6280155
country,0.3257571,0.21801743,1754.3169301118585,1861.9497283273008,3504.9992749419953,0.09741305346094355,117.45383522727273,-69.83627,124.2077,-32.48237,47.6898,1.4008857,22.60084,-8.752852,21.427229,-15.660797,15.749121,-12.432544,9.573857,-9.047071,2.8958442,-3.1919308,5.8264384,-5.6165805,4.1708198,0.1185637,-1.7212396
country,0.348044,0.1530273,1561.0425269435516,1782.6517735522864,3175.33143081134,0.0671992821925754,112.34714673913044,-148.36998,126.86573,-19.571285,52.876766,8.581605,17.882395,-8.099402,17.780605,-15.515441,13.506864,-10.96457,9.469388,-1.9210476,1.882527,-2.6670923,3.3894465,-3.5160546,2.1107845,2.0909731,-0.110573515
country,0.27104354,0.17621148,1425.279703902191,1691.0074865318704,2981.1912023274363,0.06172207318252127,117.45383522727273,-139.56085,128.79108,-20.232744,49.427704,-2.1633635,16.994394,-8.339966,9.827165,-20.141237,2.5050972,-11.247482,3.7663162,-6.4156575,-3.338471,-2.8918989,1.9810771,-4.188349,1.3808455,2.4423149,-3.6160343
country,0.38091904,0.22070146,2157.4833628790802,2160.2796737484186,4478.689752211427,0.10824587321152358,143.5546875,-42.180546,106.264595,-24.218506,44.67555,-12.344404,20.534286,-16.052776,18.492975,-18.786243,15.519278,-15.459702,8.954699,-9.982072,6.930359,-8.807148,4.5700974,-9.049452,1.0627081,-6.450736,-0.98502964
disco,0.44557777,0.14208542,2298.111223896002,2566.115075375709,4889.646293275712,0.09652545382318953,117.45383522727273,-111.09919,94.025856,12.438059,16.629438,8.1260395,15.663839,-1.4103329,7.014441,0.959783,-1.4994508,-3.0789328,-5.0989857,-3.715649,0.2136301,-2.111481,-1.8266252,-5.3254986,1.2326591,-5.604142,-3.6123152
disco,0.41056672,0.17707454,3292.7045497632544,2768.039084700346,6522.435342111895,0.1885523173483103,117.45383522727273,-29.0431,51.860497,-7.5676084,21.507437,8.141378,18.118084,6.8945746,6.569047,0.7113645,11.159763,-1.816327,1.63559,-2.5911899,-1.3764,-3.6146173,0.2174407,-0.39202866,2.632409,-3.3654647,-0.0897496
disco,0.41199332,0.1612736,3592.218114571658,3398.4114031761465,8074.817942466648,0.153338438950116,112.34714673913044,-53.1693,57.173725,21.160828,11.3052635,18.118341,1.6628116,0.3451026,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144777,-3.1615028,-0.5241285,-2.6467953,-1.9889978,-1.2340914,-3.3621638,-3.7318506,-1.4488603
disco,0.4951672,0.19629128,3045.7831971882174,2720.412267248648,6206.430158943966,0.1495607339559387,129.19921875,-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.923503,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.4166824,4.6652493,-1.834696,2.9817386,-2.0356004,-3.349819,-4.1517015,-0.3566818
disco,0.38212395,0.11454933,3328.4809116755855,3111.671947152701,7195.770306155742,0.16901441959106728,123.046875,-83.55509,64.49134,5.6444163,2.70193,0.78633976,6.165176,1.884115,1.9749736,-1.8108131,1.8658113,2.4624798,-0.22272578,2.9572232,-3.381376,-0.8703699,0.042189408,-1.568908,0.56300366,0.30448675,-2.779204
disco,0.44803378,0.20679496,2722.838205612588,2569.440633823273,5472.246935614224,0.1446281579262452,107.666015625,-24.816133,73.69842,-11.7444935,28.304634,6.291743,2.1907132,8.419229,12.195893,-4.0575852,13.498219,1.8683927,-0.92594606,0.5338901,2.4650357,-3.8139136,-0.9200627,-0.9959542,-3.4695203,-0.96042603,0.007632762
disco,0.47404167,0.19189338,2848.3952424437216,2490.639855374388,5506.662886546549,0.16364521401295437,123.046875,-14.574817,65.19933,-19.888517,31.502684,-4.814699,11.865562,9.996404,5.9602337,-3.8007708,9.38057,-4.387615,3.3392262,-4.4454346,-1.2698743,-0.8342526,-2.1974072,-4.739514,-2.620455,-7.4701676,0.2305462
disco,0.43158323,0.15957549,3099.082006241359,2728.233137760695,6098.201459632395,0.1402915488447409,129.19921875,-53.432594,56.165604,-6.337501,31.602524,4.648096,16.339651,4.108209,1.8778182,-0.38534993,2.4980185,-0.5452888,0.96003777,0.49098662,-0.17423521,-1.8158447,-2.5272677,0.8228422,-0.33732012,0.560194,2.7661414
disco,0.45429057,0.19048811,2801.719944013176,2423.642442464987,5445.952622059036,0.1643124669216705,123.046875,-32.569878,65.03629,-26.761168,30.300564,5.697337,11.660782,-2.227687,10.421782,-2.3734114,5.365474,-3.8786147,-0.8631799,-0.2106435,3.4743693,-3.0502956,0.35862786,-0.93389267,1.1889795,0.026238304,2.9308534
disco,0.44217622,0.11894341,3016.965496147904,2623.4409081696326,5955.0381335194315,0.1706677028953983,129.19921875,-68.92688,63.117622,-15.855327,28.002327,8.173502,7.323385,-4.9316792,9.490028,-0.974049,-1.5963366,-6.1843934,-3.936597,-1.1669567,-6.5405774,-6.1709123,-5.039419,-4.40163,-5.3795085,-1.6691306,-0.8976508
disco,0.4376821,0.23285724,2877.407465478847,2624.016008286234,5865.166570747535,0.15030263619006187,107.666015625,-6.7652006,61.12943,-16.672161,27.438726,7.734437,16.013573,4.646263,11.44598,0.34369335,9.835787,3.1894264,5.0318027,-1.8564004,1.4831405,0.94239396,-0.43738043,-0.7305346,4.4428086,-1.8508502,-0.6073214
disco,0.3735347,0.18884107,3132.9752096198536,3008.0152397325915,6864.145655089907,0.1309711547757154,95.703125,-41.315144,62.78868,7.3239293,12.122529,6.3585057,9.253,3.064216,13.849786,0.15274556,8.056878,-2.6997387,-7.2205544,-3.241377,-1.9207122,0.5214887,-3.1848664,-5.544659,-9.163444,-10.666912,-5.977336
disco,0.42836958,0.1755619,2737.358914650989,2613.8040560395066,5710.012308756511,0.1314991138599537,112.34714673913044,-57.955585,68.42821,-15.226618,23.4141,14.886023,13.217155,2.1807866,12.793448,0.048980523,12.763609,0.007023776,3.38002,0.8436664,1.0487714,0.5568438,2.9899883,2.9046798,4.0230665,0.52316934,1.9532893
disco,0.42159122,0.17077067,3391.3650851073285,3108.93319540748,7203.947261093387,0.1595289992991106,89.10290948275862,-40.076855,56.219803,23.692863,31.93953,2.4548008,2.5702763,-2.4864345,3.1007562,1.8817091,3.3470368,-0.0018148636,-1.5163456,-2.451519,-5.074228,-3.6787608,-7.854277,-3.047457,-2.7854025,-7.4963384,-3.6242175
disco,0.43621337,0.17372327,3087.4839714263608,2812.6634815434513,6530.043847051567,0.156306688999613,103.359375,-23.927662,61.220757,-0.9586992,25.331013,0.3942346,6.0302544,2.4890816,6.189192,-0.32926688,9.696876,-5.5078354,1.0618182,-2.436965,-0.56661993,-1.5567183,-0.896729,-6.7337766,-3.7109935,-4.4605083,-0.77398527
disco,0.41476554,0.21586056,2362.4116322792247,2806.8455040642566,5439.756743039443,0.09022704889307812,123.046875,-46.762787,103.70078,22.12663,9.223701,2.2584798,-4.7948833,4.798995,0.9515378,-9.411773,-1.0667287,-0.8673272,-5.279599,-1.7630391,-3.6539245,-4.311771,-0.07942028,-2.4967778,0.5401671,2.518765,-3.5475986
disco,0.4351562,0.20567748,2520.434662364383,2562.658796592373,5334.772696659483,0.11424808429118774,123.046875,-35.856197,83.80528,-2.9019706,32.213963,9.144426,4.18242,0.13708656,11.094397,-2.8947358,7.9954515,0.62894285,3.6732092,3.7831783,4.0557632,-3.2874453,0.10280421,-3.8386443,-0.4993342,-3.4209988,-0.76423514
disco,0.4045441,0.116038404,2564.2888414229064,2669.924041000966,5388.221942521027,0.12072102486948956,123.046875,-98.18701,92.406166,2.6589994,19.365164,3.5725617,-1.7528334,-1.7048805,-3.1811247,-9.103381,-4.084536,-5.1873956,-5.4817677,-4.2330327,-3.7672806,-1.7109785,-5.5838566,-4.69225,-2.7134736,-1.8473064,-3.0993195
disco,0.37013212,0.1387322,3043.112394267485,3000.5785927238876,6837.516427095417,0.14358338771268367,123.046875,-73.086945,71.74661,12.055069,1.4190236,4.5368185,10.8548355,3.8677087,0.938452,-5.9773855,9.039347,-2.3677554,3.5528102,-0.14295739,3.1307847,-0.058583744,0.38367388,1.0944022,1.5095392,2.297017,1.9301829
disco,0.44504824,0.1469729,2117.600893757939,2143.8668309867053,4198.641535854118,0.10365534971964424,117.45383522727273,-95.046036,109.33905,-30.173485,16.371214,20.04151,11.963911,3.490323,6.1774545,5.2048135,8.618461,0.33158284,0.38170952,0.5376681,-1.7974901,0.979029,-0.05615966,-3.6710413,-2.144687,-3.6547704,-4.406935
disco,0.3425582,0.12454408,2116.937132047034,2114.133686793271,4349.140806264501,0.10326298760150812,161.4990234375,-104.13797,105.871155,-14.32759,36.710423,-10.330668,16.791773,-6.818429,8.1312,-4.46437,0.9813637,-10.006949,0.37547302,-1.7045553,2.9751778,-0.8930394,-3.060968,-4.453873,-6.516971,-8.449899,-2.775298
disco,0.40129316,0.111359596,3248.7101133407705,3305.0654052412287,7422.743256960557,0.12404534029389018,107.666015625,-115.077194,70.42093,31.231396,11.171844,13.070835,3.878579,1.8067201,4.9745398,-1.0353943,3.9286358,-1.2870672,-0.688994,-1.0698988,-0.13318473,-2.1568525,-2.3228714,-6.384345,-5.307529,-4.9935174,-3.8497205
disco,0.43538973,0.13684142,3708.111084945484,3249.5970109617488,7808.475701493619,0.17288668249709976,123.046875,-71.953896,46.87051,21.026632,29.955154,9.50348,2.3987136,8.242609,2.5120273,-2.1593833,0.44539663,-0.22787973,-1.5480237,-3.60627,-3.8175902,-5.2899184,-2.9226556,-2.8894856,-1.7902486,-0.7166394,-0.9913751
disco,0.43539393,0.17817323,3167.5553240363656,2934.8804408393594,6730.133523963167,0.15097822409126063,112.34714673913044,-32.176426,60.042603,3.3742273,18.975922,4.3331447,0.6889652,-2.0220764,1.329652,-4.6426954,3.790977,-6.739723,-4.8872533,-2.336693,-1.6814722,-3.4923317,-2.6718416,1.0063705,4.0142937,4.700172,5.8470507
disco,0.37273753,0.14292744,2624.8146292704746,2709.8971083970696,5605.777239522912,0.12021650534126063,129.19921875,-69.63065,83.07227,-16.599928,0.118371174,7.420607,0.77000797,1.3374783,4.695799,-1.4168245,3.3194354,-2.8782651,-8.20215,-5.767511,-0.2626999,-3.2032092,-1.8796513,4.047641,3.6531594,1.9044929,3.6120803
disco,0.35795805,0.10787889,2410.172991720571,2575.78379596989,5080.420375036253,0.09966035564095127,123.046875,-124.16993,90.155014,-11.328686,10.931417,-1.1485722,-3.7591834,-0.85792863,-3.8354802,-3.7047462,-0.259879,-5.8160195,-3.4383402,-4.632643,-4.562113,-5.489201,-5.188254,-4.5949874,-1.8010652,-1.3196416,-1.965515
disco,0.4012094,0.14299113,3043.442618665026,2969.142812285463,6612.500283225783,0.13159576203596288,117.45383522727273,-68.05401,66.35393,11.858418,21.97744,9.757755,6.6893187,1.5989807,3.808797,0.95074666,4.7707677,-4.210415,-0.06348848,-1.2341597,0.07688542,-1.1320714,-2.0634441,2.5625432,1.3867335,2.1786876,2.2448604
disco,0.48542,0.115590945,2908.6746448662057,2990.137959225662,6348.173137054089,0.10118297745069606,112.34714673913044,-155.67004,60.623177,23.156448,31.176702,25.046492,16.90212,9.445917,8.451036,5.319857,6.5556526,5.769587,3.9236524,7.5681047,2.1640356,4.423194,4.344015,-0.015137509,0.89305186,-0.488246,-4.7795672
disco,0.48311368,0.17249633,3715.1863613325804,3188.9053415296917,7728.130041418938,0.19837511480085074,123.046875,-20.4939,53.692123,5.9808583,10.135651,17.066591,9.531477,4.6186805,6.3997,-0.33616537,1.7284749,3.676064,-0.77743113,-5.881969,2.3283489,0.36691993,2.7435677,-0.5299904,-1.2045474,0.24779323,-1.2764972
disco,0.38404918,0.14753455,3075.0244879299935,3031.615634612722,6847.716803672419,0.13853592662412992,103.359375,-58.975624,68.86752,-8.4672365,3.615686,5.0683937,3.2651877,13.515074,-1.3705546,1.667458,3.7045982,-3.7095897,-0.32859462,-2.8358054,-8.798723,-4.4893675,-6.4030643,0.4577995,-2.2721584,2.9838634,-0.031933732
disco,0.45011917,0.16993791,3167.957019564375,3047.7515849638935,6935.539964290893,0.15077543443058777,135.99917763157896,-40.752613,63.94863,4.9002733,16.338194,12.109655,9.335104,4.537441,5.185624,-0.590275,-0.08554639,2.94747,-1.4827536,-1.7634144,-2.2719662,-6.1210017,-4.726044,-4.745715,-5.7655835,-4.028948,-5.3626695
disco,0.4171802,0.11573668,3256.8245922155297,2898.2479074691846,6681.488136238399,0.17375184285576178,123.046875,-66.57301,58.33059,-8.167375,15.471976,5.5654945,7.68508,4.063464,-3.5938892,-1.3324877,1.6080923,-5.4819927,-3.7419508,-3.2483392,-1.3407207,-3.4400048,-1.1899524,-4.3770537,-3.6513264,-2.0903535,-0.31238157
disco,0.3684095,0.11106248,2446.9732041150987,2449.1310646818765,4958.032509788283,0.12325117519818252,112.34714673913044,-123.33121,86.98849,-22.510225,6.942469,8.465196,12.644245,-0.8552823,-0.83469874,-3.2606728,2.624371,-0.77050847,-0.41433403,-3.8346293,-5.6534686,-1.842916,0.12024577,-1.058583,4.495865,-0.98010236,-5.2599206
